"InvoiceNo","StockCode","Quantity","InvoiceDate","UnitPrice","CustomerID"
"567185","23321",8,"2011-09-18T15:55",1.65,16370
"567185","23322",5,"2011-09-18T15:55",2.95,16370
"567185","21754",1,"2011-09-18T15:55",6.25,16370
"567185","22121",1,"2011-09-18T15:55",5.95,16370
"567185","22329",4,"2011-09-18T15:55",1.65,16370
"567185","21733",2,"2011-09-18T15:55",2.95,16370
"567185","22694",1,"2011-09-18T15:55",2.1,16370
"567185","22470",2,"2011-09-18T15:55",2.95,16370
"567185","22507",2,"2011-09-18T15:55",4.95,16370
"567185","20713",1,"2011-09-18T15:55",2.08,16370
"567185","22386",2,"2011-09-18T15:55",2.08,16370
"567185","85099B",2,"2011-09-18T15:55",2.08,16370
"567185","22840",1,"2011-09-18T15:55",7.95,16370
"567185","22383",2,"2011-09-18T15:55",1.65,16370
"567185","20914",1,"2011-09-18T15:55",2.95,16370
"567185","23133",2,"2011-09-18T15:55",8.25,16370
"567185","23132",2,"2011-09-18T15:55",5.75,16370
"567185","85123A",1,"2011-09-18T15:55",2.95,16370
"567185","22866",2,"2011-09-18T15:55",2.1,16370
"567185","22632",2,"2011-09-18T15:55",2.1,16370
"567185","23439",2,"2011-09-18T15:55",2.1,16370
"567185","23204",3,"2011-09-18T15:55",0.85,16370
"567185","23206",4,"2011-09-18T15:55",1.65,16370
"567185","22356",4,"2011-09-18T15:55",0.85,16370
"567185","20719",3,"2011-09-18T15:55",0.85,16370
"567185","21733",1,"2011-09-18T15:55",2.95,16370
"567185","22838",2,"2011-09-18T15:55",14.95,16370
"567185","22840",1,"2011-09-18T15:55",7.95,16370
"567185","85099B",1,"2011-09-18T15:55",2.08,16370
"567185","20712",2,"2011-09-18T15:55",2.08,16370
"567185","21931",1,"2011-09-18T15:55",2.08,16370
"567185","23199",6,"2011-09-18T15:55",2.08,16370
"567185","20713",4,"2011-09-18T15:55",2.08,16370
"567185","85099B",5,"2011-09-18T15:55",2.08,16370
"567185","85099F",5,"2011-09-18T15:55",2.08,16370
"567185","21931",1,"2011-09-18T15:55",2.08,16370
"567185","22386",5,"2011-09-18T15:55",2.08,16370
"567185","84380",3,"2011-09-18T15:55",1.45,16370
"567185","84378",3,"2011-09-18T15:55",1.45,16370
"567185","21212",3,"2011-09-18T15:55",0.55,16370
"567185","23309",1,"2011-09-18T15:55",0.55,16370
"567185","23307",3,"2011-09-18T15:55",0.55,16370
"567185","84992",2,"2011-09-18T15:55",0.55,16370
"567185","22848",1,"2011-09-18T15:55",16.95,16370
"567186","23252",2,"2011-09-18T16:04",3.75,17073
"567186","20983",2,"2011-09-18T16:04",0.85,17073
"567186","21584",4,"2011-09-18T16:04",1.65,17073
"567186","21878",1,"2011-09-18T16:04",0.85,17073
"567186","23101",1,"2011-09-18T16:04",0.83,17073
"567186","20979",2,"2011-09-18T16:04",1.25,17073
"567186","22437",1,"2011-09-18T16:04",0.85,17073
"567186","22616",12,"2011-09-18T16:04",0.39,17073
"567186","84832",2,"2011-09-18T16:04",0.85,17073
"567186","21683",2,"2011-09-18T16:04",2.95,17073
"567186","22084",2,"2011-09-18T16:04",2.95,17073
"567186","23298",3,"2011-09-18T16:04",4.95,17073
"567186","21621",3,"2011-09-18T16:04",8.5,17073
"567186","47566",7,"2011-09-18T16:04",4.95,17073
"567186","21485",2,"2011-09-18T16:04",4.95,17073
"567186","22111",3,"2011-09-18T16:04",4.95,17073
"567186","21986",12,"2011-09-18T16:04",0.39,17073
"567186","22911",3,"2011-09-18T16:04",2.95,17073
"567186","22498",2,"2011-09-18T16:04",5.95,17073
"567186","84832",4,"2011-09-18T16:04",0.85,17073
"567186","84970L",12,"2011-09-18T16:04",1.25,17073
"567186","23145",12,"2011-09-18T16:04",0.95,17073
"567186","23144",12,"2011-09-18T16:04",0.83,17073
"567186","84970S",12,"2011-09-18T16:04",0.85,17073
"567186","22070",2,"2011-09-18T16:04",3.75,17073
"567186","84978",6,"2011-09-18T16:04",1.25,17073
"567186","21207",1,"2011-09-18T16:04",1.65,17073
"567186","82552",3,"2011-09-18T16:04",1.45,17073
"567186","23184",2,"2011-09-18T16:04",4.95,17073
"567186","22150",2,"2011-09-18T16:04",1.95,17073
"567186","23315",1,"2011-09-18T16:04",9.95,17073
"567186","21899",2,"2011-09-18T16:04",0.65,17073
"567186","21900",5,"2011-09-18T16:04",0.65,17073
"567186","22672",2,"2011-09-18T16:04",1.65,17073
"567186","22673",2,"2011-09-18T16:04",1.25,17073
"567186","22095",4,"2011-09-18T16:04",0.39,17073
"567186","22091",4,"2011-09-18T16:04",0.39,17073
"567186","22099",2,"2011-09-18T16:04",0.39,17073
"567186","21988",2,"2011-09-18T16:04",0.85,17073
"567186","21989",1,"2011-09-18T16:04",0.85,17073
"567186","21987",3,"2011-09-18T16:04",0.65,17073
"567186","22625",1,"2011-09-18T16:04",8.5,17073
"567186","23360",2,"2011-09-18T16:04",1.95,17073
"567186","21588",6,"2011-09-18T16:04",2.55,17073
"567186","21592",6,"2011-09-18T16:04",1.25,17073
"567186","22694",3,"2011-09-18T16:04",2.1,17073
"567186","23342",1,"2011-09-18T16:04",8.5,17073
"567186","22193",1,"2011-09-18T16:04",8.5,17073
"567186","23317",1,"2011-09-18T16:04",9.95,17073
"567186","23316",1,"2011-09-18T16:04",9.95,17073
"567186","22150",5,"2011-09-18T16:04",1.95,17073
"567186","23126",1,"2011-09-18T16:04",4.95,17073
"567186","21034",2,"2011-09-18T16:04",0.95,17073
"567186","22470",5,"2011-09-18T16:04",2.95,17073
"C567187","22383",-1,"2011-09-19T08:40",1.65,12705
"567188","15056N",33,"2011-09-19T09:04",5.95,12457
"567189","23293",8,"2011-09-19T09:10",0.83,17069
"567189","23546",25,"2011-09-19T09:10",0.42,17069
"567189","23549",25,"2011-09-19T09:10",0.42,17069
"567189","23231",25,"2011-09-19T09:10",0.42,17069
"567189","23545",25,"2011-09-19T09:10",0.42,17069
"567189","20725",10,"2011-09-19T09:10",1.65,17069
"567189","23208",10,"2011-09-19T09:10",1.65,17069
"567189","22383",10,"2011-09-19T09:10",1.65,17069
"567189","23209",10,"2011-09-19T09:10",1.65,17069
"567189","23292",16,"2011-09-19T09:10",1.25,17069
"567189","23290",16,"2011-09-19T09:10",1.25,17069
"567189","23315",2,"2011-09-19T09:10",9.95,17069
"567189","23316",2,"2011-09-19T09:10",9.95,17069
"567189","23360",12,"2011-09-19T09:10",1.95,17069
"567189","22795",6,"2011-09-19T09:10",6.75,17069
"567189","23109",6,"2011-09-19T09:10",2.89,17069
"567189","22075",12,"2011-09-19T09:10",1.65,17069
"567189","23234",6,"2011-09-19T09:10",2.89,17069
"567189","84347",24,"2011-09-19T09:10",2.55,17069
"567189","22158",16,"2011-09-19T09:10",2.95,17069
"567189","23319",12,"2011-09-19T09:10",2.49,17069
"567189","85049E",24,"2011-09-19T09:10",1.25,17069
"567189","85049A",24,"2011-09-19T09:10",1.25,17069
"567189","23247",12,"2011-09-19T09:10",2.89,17069
"567190","85099B",10,"2011-09-19T09:14",2.08,18226
"567190","23355",24,"2011-09-19T09:14",4.15,18226
"567190","23400",2,"2011-09-19T09:14",6.25,18226
"567190","23399",24,"2011-09-19T09:14",0.85,18226
"567190","23404",6,"2011-09-19T09:14",4.95,18226
"567190","22865",12,"2011-09-19T09:14",2.1,18226
"567190","23439",12,"2011-09-19T09:14",2.1,18226
"567190","21790",12,"2011-09-19T09:14",0.85,18226
"567190","20725",20,"2011-09-19T09:14",1.65,18226
"567190","23208",10,"2011-09-19T09:14",1.65,18226
"567190","23206",10,"2011-09-19T09:14",1.65,18226
"567190","22173",8,"2011-09-19T09:14",3.29,18226
"567190","21928",10,"2011-09-19T09:14",2.08,18226
"567190","22411",10,"2011-09-19T09:14",2.08,18226
"567190","23166",12,"2011-09-19T09:14",1.25,18226
"567190","23199",10,"2011-09-19T09:14",2.08,18226
"567190","23165",12,"2011-09-19T09:14",1.65,18226
"567190","23202",10,"2011-09-19T09:14",2.08,18226
"567190","15060B",4,"2011-09-19T09:14",3.75,18226
"567190","47591D",8,"2011-09-19T09:14",1.95,18226
"567191","23388",4,"2011-09-19T09:15",4.15,12562
"567191","23389",4,"2011-09-19T09:15",4.15,12562
"567191","23390",4,"2011-09-19T09:15",4.15,12562
"567191","21394",36,"2011-09-19T09:15",0.39,12562
"567191","22355",10,"2011-09-19T09:15",0.85,12562
"567191","22661",10,"2011-09-19T09:15",0.85,12562
"567191","23287",16,"2011-09-19T09:15",0.85,12562
"567191","23286",8,"2011-09-19T09:15",0.85,12562
"567191","21731",12,"2011-09-19T09:15",1.65,12562
"567191","22466",12,"2011-09-19T09:15",1.95,12562
"567191","79191C",12,"2011-09-19T09:15",0.85,12562
"567191","20725",10,"2011-09-19T09:15",1.65,12562
"567191","22382",10,"2011-09-19T09:15",1.65,12562
"567191","22383",10,"2011-09-19T09:15",1.65,12562
"567191","22629",12,"2011-09-19T09:15",1.95,12562
"567191","22630",12,"2011-09-19T09:15",1.95,12562
"567191","22384",10,"2011-09-19T09:15",1.65,12562
"567191","23206",10,"2011-09-19T09:15",1.65,12562
"567191","23209",20,"2011-09-19T09:15",1.65,12562
"567191","21452",6,"2011-09-19T09:15",2.95,12562
"567191","POST",3,"2011-09-19T09:15",18.0,12562
"567192","23445",1,"2011-09-19T09:20",0.83,17961
"567192","22439",1,"2011-09-19T09:20",0.65,17961
"567192","21833",1,"2011-09-19T09:20",1.69,17961
"567192","11001",1,"2011-09-19T09:20",1.69,17961
"567193","21175",12,"2011-09-19T09:27",2.55,18094
"567193","21181",12,"2011-09-19T09:27",2.1,18094
"567193","21166",12,"2011-09-19T09:27",2.08,18094
"567193","21908",12,"2011-09-19T09:27",2.1,18094
"567193","82583",12,"2011-09-19T09:27",2.1,18094
"567193","82482",12,"2011-09-19T09:27",2.95,18094
"567193","82494L",12,"2011-09-19T09:27",2.95,18094
"567193","20914",12,"2011-09-19T09:27",2.95,18094
"567193","21232",72,"2011-09-19T09:27",1.06,18094
"567193","21231",72,"2011-09-19T09:27",1.06,18094
"567193","84029G",24,"2011-09-19T09:27",3.75,18094
"567193","84030E",24,"2011-09-19T09:27",3.75,18094
"567194","23349",24,"2011-09-19T09:28",1.25,18094
"567194","23350",12,"2011-09-19T09:28",1.25,18094
"567195","22907",12,"2011-09-19T09:30",0.85,17451
"567195","23243",4,"2011-09-19T09:30",4.95,17451
"567195","22720",3,"2011-09-19T09:30",4.95,17451
"567195","22083",6,"2011-09-19T09:30",2.95,17451
"567195","22588",12,"2011-09-19T09:30",2.89,17451
"567195","23191",12,"2011-09-19T09:30",1.65,17451
"567195","22488",12,"2011-09-19T09:30",1.65,17451
"567195","23328",4,"2011-09-19T09:30",3.75,17451
"567195","23107",8,"2011-09-19T09:30",2.89,17451
"567195","23152",4,"2011-09-19T09:30",3.75,17451
"567195","23150",6,"2011-09-19T09:30",2.49,17451
"567195","22151",24,"2011-09-19T09:30",0.42,17451
"567196","20725",10,"2011-09-19T10:09",1.65,12379
"567196","20726",10,"2011-09-19T10:09",1.65,12379
"567196","22383",10,"2011-09-19T10:09",1.65,12379
"567196","23208",10,"2011-09-19T10:09",1.65,12379
"567196","22382",10,"2011-09-19T10:09",1.65,12379
"567196","22384",10,"2011-09-19T10:09",1.65,12379
"567196","23204",10,"2011-09-19T10:09",0.85,12379
"567196","20728",10,"2011-09-19T10:09",1.65,12379
"567196","23206",10,"2011-09-19T10:09",1.65,12379
"567196","23199",10,"2011-09-19T10:09",2.08,12379
"567196","21424",6,"2011-09-19T10:09",2.95,12379
"567196","21426",6,"2011-09-19T10:09",2.1,12379
"567196","22554",12,"2011-09-19T10:09",1.65,12379
"567196","22326",12,"2011-09-19T10:09",2.95,12379
"567196","22328",12,"2011-09-19T10:09",2.95,12379
"567196","22551",12,"2011-09-19T10:09",1.65,12379
"567196","22556",12,"2011-09-19T10:09",1.65,12379
"567196","22555",12,"2011-09-19T10:09",1.65,12379
"567196","85099B",10,"2011-09-19T10:09",2.08,12379
"567196","POST",2,"2011-09-19T10:09",15.0,12379
"567197","23118",2,"2011-09-19T10:10",7.5,14934
"567197","23111",2,"2011-09-19T10:10",12.5,14934
"567197","23110",2,"2011-09-19T10:10",5.75,14934
"567197","23112",2,"2011-09-19T10:10",7.5,14934
"567197","23089",12,"2011-09-19T10:10",1.65,14934
"567197","23240",6,"2011-09-19T10:10",4.15,14934
"567197","23080",2,"2011-09-19T10:10",8.25,14934
"567197","23280",12,"2011-09-19T10:10",0.83,14934
"567197","85150",24,"2011-09-19T10:10",2.55,14934
"567197","22727",12,"2011-09-19T10:10",3.75,14934
"567197","22667",6,"2011-09-19T10:10",2.95,14934
"567197","22485",4,"2011-09-19T10:10",12.75,14934
"567197","22197",48,"2011-09-19T10:10",0.85,14934
"567197","22741",96,"2011-09-19T10:10",0.85,14934
"567197","22077",12,"2011-09-19T10:10",1.65,14934
"567197","21181",12,"2011-09-19T10:10",2.1,14934
"567197","21166",12,"2011-09-19T10:10",2.08,14934
"567197","22739",10,"2011-09-19T10:10",1.65,14934
"567197","22738",10,"2011-09-19T10:10",1.65,14934
"567197","22734",6,"2011-09-19T10:10",2.89,14934
"567197","84692",25,"2011-09-19T10:10",0.42,14934
"567197","22423",2,"2011-09-19T10:10",12.75,14934
"567197","21754",6,"2011-09-19T10:10",6.25,14934
"567197","21755",3,"2011-09-19T10:10",6.25,14934
"567197","21314",8,"2011-09-19T10:10",2.1,14934
"567197","21877",12,"2011-09-19T10:10",1.65,14934
"567197","21212",24,"2011-09-19T10:10",0.55,14934
"567197","21843",2,"2011-09-19T10:10",10.95,14934
"567197","20725",10,"2011-09-19T10:10",1.65,14934
"567197","21523",2,"2011-09-19T10:10",8.25,14934
"567197","21224",10,"2011-09-19T10:10",1.25,14934
"567197","23242",6,"2011-09-19T10:10",2.08,14934
"567197","23241",6,"2011-09-19T10:10",2.08,14934
"567197","22507",4,"2011-09-19T10:10",4.95,14934
"567197","22327",6,"2011-09-19T10:10",2.95,14934
"567197","22326",6,"2011-09-19T10:10",2.95,14934
"567197","23209",10,"2011-09-19T10:10",1.65,14934
"567197","22384",10,"2011-09-19T10:10",1.65,14934
"567197","20727",10,"2011-09-19T10:10",1.65,14934
"567197","22382",10,"2011-09-19T10:10",1.65,14934
"567197","23426",12,"2011-09-19T10:10",2.89,14934
"567197","22492",36,"2011-09-19T10:10",0.65,14934
"567197","23313",5,"2011-09-19T10:10",4.95,14934
"567197","23268",12,"2011-09-19T10:10",1.45,14934
"567197","22601",12,"2011-09-19T10:10",0.85,14934
"567197","21098",12,"2011-09-19T10:10",1.25,14934
"567197","22144",6,"2011-09-19T10:10",2.1,14934
"567197","22952",24,"2011-09-19T10:10",0.55,14934
"C567198","21530",-1,"2011-09-19T10:11",0.79,14159
"C567198","23006",-3,"2011-09-19T10:11",0.42,14159
"C567198","22383",-1,"2011-09-19T10:11",1.65,14159
"567199","22086",6,"2011-09-19T10:13",2.95,17058
"567199","23354",24,"2011-09-19T10:13",0.83,17058
"567199","23351",12,"2011-09-19T10:13",1.25,17058
"567199","23352",12,"2011-09-19T10:13",1.25,17058
"567199","22114",4,"2011-09-19T10:13",4.25,17058
"567199","21484",8,"2011-09-19T10:13",4.25,17058
"567199","23103",24,"2011-09-19T10:13",1.65,17058
"567199","84879",24,"2011-09-19T10:13",1.69,17058
"567199","21754",6,"2011-09-19T10:13",6.25,17058
"567199","21755",6,"2011-09-19T10:13",6.25,17058
"567199","23393",4,"2011-09-19T10:13",3.75,17058
"567199","23427",4,"2011-09-19T10:13",10.4,17058
"567199","22120",3,"2011-09-19T10:13",9.95,17058
"567200","10080",12,"2011-09-19T10:15",0.39,16460
"567200","16218",80,"2011-09-19T10:15",0.06,16460
"567200","16219",48,"2011-09-19T10:15",0.06,16460
"567200","21088",24,"2011-09-19T10:15",0.19,16460
"567200","21090",12,"2011-09-19T10:15",0.39,16460
"567200","21084",24,"2011-09-19T10:15",0.19,16460
"567200","22210",12,"2011-09-19T10:15",0.83,16460
"567200","85032C",12,"2011-09-19T10:15",0.65,16460
"567200","85032D",12,"2011-09-19T10:15",0.65,16460
"567200","85071B",24,"2011-09-19T10:15",0.39,16460
"567200","85078",24,"2011-09-19T10:15",0.19,16460
"567200","21062",12,"2011-09-19T10:15",0.85,16460
"567200","21059",12,"2011-09-19T10:15",0.85,16460
"567200","22953",12,"2011-09-19T10:15",1.25,16460
"567200","21972",12,"2011-09-19T10:15",1.45,16460
"567200","21975",24,"2011-09-19T10:15",0.55,16460
"567200","22417",24,"2011-09-19T10:15",0.55,16460
"567200","21212",24,"2011-09-19T10:15",0.55,16460
"567200","22851",12,"2011-09-19T10:15",0.85,16460
"567200","22951",24,"2011-09-19T10:15",0.55,16460
"567200","22952",24,"2011-09-19T10:15",0.55,16460
"567200","23309",24,"2011-09-19T10:15",0.55,16460
"567200","23308",24,"2011-09-19T10:15",0.55,16460
"567200","21172",12,"2011-09-19T10:15",1.45,16460
"567200","22613",12,"2011-09-19T10:15",0.85,16460
"567200","21989",12,"2011-09-19T10:15",0.85,16460
"567202","23207",10,"2011-09-19T10:36",1.65,13325
"567202","22083",40,"2011-09-19T10:36",2.55,13325
"567202","22493",12,"2011-09-19T10:36",1.65,13325
"567202","22940",4,"2011-09-19T10:36",4.25,13325
"567202","22751",4,"2011-09-19T10:36",3.75,13325
"567202","23230",25,"2011-09-19T10:36",0.42,13325
"567202","21495",25,"2011-09-19T10:36",0.42,13325
"567202","22086",40,"2011-09-19T10:36",2.55,13325
"567202","23048",20,"2011-09-19T10:36",4.15,13325
"567202","23044",20,"2011-09-19T10:36",4.15,13325
"567202","23042",20,"2011-09-19T10:36",6.65,13325
"567202","23041",20,"2011-09-19T10:36",4.15,13325
"567203","85099B",20,"2011-09-19T10:42",2.08,16080
"567203","20719",10,"2011-09-19T10:42",0.85,16080
"567203","23205",10,"2011-09-19T10:42",0.85,16080
"567203","23204",10,"2011-09-19T10:42",0.85,16080
"567203","22555",12,"2011-09-19T10:42",1.65,16080
"567204","23041",24,"2011-09-19T10:43",4.15,15365
"567204","23048",24,"2011-09-19T10:43",4.15,15365
"567204","21495",25,"2011-09-19T10:43",0.42,15365
"567204","23119",12,"2011-09-19T10:43",0.62,15365
"567204","23120",24,"2011-09-19T10:43",0.42,15365
"567204","23239",6,"2011-09-19T10:43",4.15,15365
"567204","84879",16,"2011-09-19T10:43",1.69,15365
"567204","71053",8,"2011-09-19T10:43",3.75,15365
"567204","23335",6,"2011-09-19T10:43",2.08,15365
"567204","23074",6,"2011-09-19T10:43",2.08,15365
"567204","23338",6,"2011-09-19T10:43",2.08,15365
"567204","22624",2,"2011-09-19T10:43",8.5,15365
"567204","22625",2,"2011-09-19T10:43",8.5,15365
"567204","22627",2,"2011-09-19T10:43",8.5,15365
"567204","22730",4,"2011-09-19T10:43",3.75,15365
"567204","22729",4,"2011-09-19T10:43",3.75,15365
"567204","22727",4,"2011-09-19T10:43",3.75,15365
"567204","22960",6,"2011-09-19T10:43",4.25,15365
"567204","22961",12,"2011-09-19T10:43",1.45,15365
"567204","84375",12,"2011-09-19T10:43",2.1,15365
"567204","84380",12,"2011-09-19T10:43",1.25,15365
"567204","20725",10,"2011-09-19T10:43",1.65,15365
"567204","20727",10,"2011-09-19T10:43",1.65,15365
"567204","22383",10,"2011-09-19T10:43",1.65,15365
"567204","22300",6,"2011-09-19T10:43",2.55,15365
"567204","22301",6,"2011-09-19T10:43",2.55,15365
"567204","23254",4,"2011-09-19T10:43",4.15,15365
"567204","23255",4,"2011-09-19T10:43",4.15,15365
"567204","23256",4,"2011-09-19T10:43",4.15,15365
"567204","22139",3,"2011-09-19T10:43",4.95,15365
"567204","22617",3,"2011-09-19T10:43",4.95,15365
"567204","21915",12,"2011-09-19T10:43",1.25,15365
"567204","22964",6,"2011-09-19T10:43",2.1,15365
"567204","22623",3,"2011-09-19T10:43",5.95,15365
"567204","22622",2,"2011-09-19T10:43",11.95,15365
"567204","16161U",25,"2011-09-19T10:43",0.42,15365
"567205","22144",12,"2011-09-19T10:44",2.1,15365
"567205","22141",6,"2011-09-19T10:44",2.1,15365
"567205","85049A",12,"2011-09-19T10:44",1.25,15365
"567205","23354",12,"2011-09-19T10:44",0.83,15365
"567205","23352",12,"2011-09-19T10:44",1.25,15365
"567205","23350",12,"2011-09-19T10:44",1.25,15365
"567205","23351",12,"2011-09-19T10:44",1.25,15365
"567205","23438",24,"2011-09-19T10:44",1.25,15365
"567205","23374",20,"2011-09-19T10:44",0.82,15365
"567205","23319",12,"2011-09-19T10:44",2.49,15365
"567205","23320",12,"2011-09-19T10:44",2.89,15365
"567206","23202",10,"2011-09-19T10:51",2.08,13562
"567206","85099F",10,"2011-09-19T10:51",2.08,13562
"567206","85099B",10,"2011-09-19T10:51",2.08,13562
"567206","85099C",10,"2011-09-19T10:51",2.08,13562
"567206","23203",10,"2011-09-19T10:51",2.08,13562
"567206","22295",12,"2011-09-19T10:51",1.65,13562
"567206","22296",12,"2011-09-19T10:51",1.65,13562
"567206","23103",24,"2011-09-19T10:51",1.65,13562
"567206","84836",12,"2011-09-19T10:51",1.25,13562
"567206","85123A",12,"2011-09-19T10:51",2.95,13562
"567206","21523",2,"2011-09-19T10:51",8.25,13562
"567206","20685",2,"2011-09-19T10:51",8.25,13562
"567206","22366",2,"2011-09-19T10:51",8.25,13562
"567206","48129",2,"2011-09-19T10:51",8.25,13562
"567206","48184",2,"2011-09-19T10:51",8.25,13562
"567206","85014A",3,"2011-09-19T10:51",5.95,13562
"567206","85014B",3,"2011-09-19T10:51",5.95,13562
"567206","15056BL",3,"2011-09-19T10:51",5.95,13562
"567206","15056P",3,"2011-09-19T10:51",5.95,13562
"567206","20679",3,"2011-09-19T10:51",5.95,13562
"567206","15056N",3,"2011-09-19T10:51",5.95,13562
"567206","20711",10,"2011-09-19T10:51",2.08,13562
"567206","21928",10,"2011-09-19T10:51",2.08,13562
"567206","21929",10,"2011-09-19T10:51",2.08,13562
"567206","22386",10,"2011-09-19T10:51",2.08,13562
"567206","23199",10,"2011-09-19T10:51",2.08,13562
"567206","22411",10,"2011-09-19T10:51",2.08,13562
"567206","23200",10,"2011-09-19T10:51",2.08,13562
"567206","23201",10,"2011-09-19T10:51",2.08,13562
"567211","23412",1,"2011-09-19T11:02",7.5,14159
"567211","23328",3,"2011-09-19T11:02",3.75,14159
"567211","23321",6,"2011-09-19T11:02",1.65,14159
"567211","21559",3,"2011-09-19T11:02",2.55,14159
"567211","21558",3,"2011-09-19T11:02",2.55,14159
"567211","22352",3,"2011-09-19T11:02",2.55,14159
"567211","47567B",3,"2011-09-19T11:02",5.95,14159
"567211","23423",2,"2011-09-19T11:02",3.75,14159
"567211","23399",6,"2011-09-19T11:02",0.85,14159
"567211","23287",6,"2011-09-19T11:02",0.85,14159
"567211","23285",6,"2011-09-19T11:02",0.85,14159
"567211","23286",6,"2011-09-19T11:02",0.85,14159
"567211","23288",6,"2011-09-19T11:02",0.85,14159
"567211","22197",20,"2011-09-19T11:02",0.85,14159
"567211","23308",2,"2011-09-19T11:02",0.55,14159
"567211","21213",2,"2011-09-19T11:02",0.55,14159
"567211","21212",2,"2011-09-19T11:02",0.55,14159
"567211","22417",2,"2011-09-19T11:02",0.55,14159
"567211","21975",2,"2011-09-19T11:02",0.55,14159
"567211","22951",2,"2011-09-19T11:02",0.55,14159
"567211","21976",2,"2011-09-19T11:02",0.55,14159
"567211","23307",1,"2011-09-19T11:02",0.55,14159
"567211","84991",3,"2011-09-19T11:02",0.55,14159
"567211","23307",2,"2011-09-19T11:02",0.55,14159
"567211","84596G",8,"2011-09-19T11:02",0.42,14159
"567211","84596B",8,"2011-09-19T11:02",0.42,14159
"567211","84596F",8,"2011-09-19T11:02",0.42,14159
"567211","23186",6,"2011-09-19T11:02",0.29,14159
"567211","23185",12,"2011-09-19T11:02",0.29,14159
"567211","23187",12,"2011-09-19T11:02",0.29,14159
"567211","22068",2,"2011-09-19T11:02",1.65,14159
"567211","21232",4,"2011-09-19T11:02",1.25,14159
"567211","21231",4,"2011-09-19T11:02",1.25,14159
"567211","22961",1,"2011-09-19T11:02",1.45,14159
"567211","21535",2,"2011-09-19T11:02",2.55,14159
"567211","22629",2,"2011-09-19T11:02",1.95,14159
"567211","35923",8,"2011-09-19T11:02",0.39,14159
"567211","22630",2,"2011-09-19T11:02",1.95,14159
"567211","22328",1,"2011-09-19T11:02",2.95,14159
"567211","22327",1,"2011-09-19T11:02",2.95,14159
"567211","22666",1,"2011-09-19T11:02",2.95,14159
"567211","22993",3,"2011-09-19T11:02",1.25,14159
"567211","21914",2,"2011-09-19T11:02",1.25,14159
"567211","21915",2,"2011-09-19T11:02",1.25,14159
"567211","47566B",1,"2011-09-19T11:02",4.95,14159
"567211","23298",1,"2011-09-19T11:02",4.95,14159
"567211","20972",4,"2011-09-19T11:02",1.25,14159
"567211","22997",4,"2011-09-19T11:02",0.42,14159
"567211","23005",4,"2011-09-19T11:02",0.42,14159
"567211","23000",2,"2011-09-19T11:02",0.42,14159
"567211","22998",8,"2011-09-19T11:02",0.42,14159
"567211","22996",4,"2011-09-19T11:02",0.42,14159
"567211","47574A",2,"2011-09-19T11:02",0.75,14159
"567211","15060B",2,"2011-09-19T11:02",3.75,14159
"567211","85014B",2,"2011-09-19T11:02",5.95,14159
"567211","85014A",2,"2011-09-19T11:02",5.95,14159
"567211","21733",2,"2011-09-19T11:02",2.95,14159
"567211","85123A",2,"2011-09-19T11:02",2.95,14159
"567211","22804",2,"2011-09-19T11:02",2.95,14159
"567211","21931",2,"2011-09-19T11:02",2.08,14159
"567211","20712",2,"2011-09-19T11:02",2.08,14159
"567211","21930",2,"2011-09-19T11:02",2.08,14159
"567211","22386",6,"2011-09-19T11:02",2.08,14159
"567211","85099F",2,"2011-09-19T11:02",2.08,14159
"567211","85099B",2,"2011-09-19T11:02",2.08,14159
"567211","22487",2,"2011-09-19T11:02",9.95,14159
"567211","22549",2,"2011-09-19T11:02",1.45,14159
"567211","21791",2,"2011-09-19T11:02",1.25,14159
"567211","22548",2,"2011-09-19T11:02",1.25,14159
"567211","21790",2,"2011-09-19T11:02",0.85,14159
"567211","22189",3,"2011-09-19T11:02",3.95,14159
"567211","21993",1,"2011-09-19T11:02",1.25,14159
"567211","21992",1,"2011-09-19T11:02",1.25,14159
"567211","21991",1,"2011-09-19T11:02",1.25,14159
"567211","21990",1,"2011-09-19T11:02",1.25,14159
"567211","85071B",2,"2011-09-19T11:02",0.39,14159
"567211","85071B",2,"2011-09-19T11:02",0.39,14159
"567211","20914",3,"2011-09-19T11:02",2.95,14159
"567211","22356",5,"2011-09-19T11:02",0.85,14159
"567211","20724",5,"2011-09-19T11:02",0.85,14159
"567211","20719",5,"2011-09-19T11:02",0.85,14159
"567211","20723",5,"2011-09-19T11:02",0.85,14159
"567211","22355",5,"2011-09-19T11:02",0.85,14159
"567211","23204",5,"2011-09-19T11:02",0.85,14159
"567213","22142",1,"2011-09-19T11:04",1.45,14684
"567213","22141",1,"2011-09-19T11:04",2.1,14684
"567213","22952",2,"2011-09-19T11:04",0.55,14684
"567213","22694",4,"2011-09-19T11:04",2.1,14684
"567213","22469",3,"2011-09-19T11:04",1.65,14684
"567213","23333",1,"2011-09-19T11:04",1.25,14684
"567213","23332",1,"2011-09-19T11:04",1.65,14684
"567213","23329",2,"2011-09-19T11:04",1.65,14684
"567213","23330",2,"2011-09-19T11:04",1.25,14684
"567213","21820",1,"2011-09-19T11:04",3.75,14684
"567213","22639",3,"2011-09-19T11:04",2.55,14684
"567213","21818",2,"2011-09-19T11:04",0.85,14684
"567213","20974",3,"2011-09-19T11:04",0.65,14684
"567213","20982",2,"2011-09-19T11:04",0.85,14684
